Freq.	V(out)
1.90107827992327e+000	(-3.28811528315717e+001dB,1.73128524175957e+002°)
1.90546071796322e+000	(-3.28411379628502e+001dB,1.73112637264277e+002°)
1.90985325856621e+000	(-3.28011230361062e+001dB,1.73096713025249e+002°)
1.91425592502106e+000	(-3.27611080511701e+001dB,1.73080751368863e+002°)
1.91866874067026e+000	(-3.27210930078727e+001dB,1.73064752204874e+002°)
1.92309172891013e+000	(-3.26810779060446e+001dB,1.73048715442797e+002°)
1.92752491319091e+000	(-3.26410627455169e+001dB,1.73032640991911e+002°)
1.93196831701690e+000	(-3.26010475261206e+001dB,1.73016528761255e+002°)
1.93642196394658e+000	(-3.25610322476869e+001dB,1.73000378659629e+002°)
1.94088587759275e+000	(-3.25210169100473e+001dB,1.72984190595593e+002°)
1.94536008162263e+000	(-3.24810015130334e+001dB,1.72967964477465e+002°)
1.94984459975802e+000	(-3.24409860564769e+001dB,1.72951700213322e+002°)
1.95433945577537e+000	(-3.24009705402100e+001dB,1.72935397710999e+002°)
1.95884467350596e+000	(-3.23609549640648e+001dB,1.72919056878085e+002°)
1.96336027683602e+000	(-3.23209393278737e+001dB,1.72902677621929e+002°)
1.96788628970682e+000	(-3.22809236314694e+001dB,1.72886259849632e+002°)
1.97242273611482e+000	(-3.22409078746849e+001dB,1.72869803468050e+002°)
1.97696964011183e+000	(-3.22008920573534e+001dB,1.72853308383793e+002°)
1.98152702580507e+000	(-3.21608761793083e+001dB,1.72836774503224e+002°)
1.98609491735734e+000	(-3.21208602403832e+001dB,1.72820201732459e+002°)
1.99067333898716e+000	(-3.20808442404124e+001dB,1.72803589977362e+002°)
1.99526231496885e+000	(-3.20408281792299e+001dB,1.72786939143550e+002°)
1.99986186963271e+000	(-3.20008120566705e+001dB,1.72770249136390e+002°)
2.00447202736513e+000	(-3.19607958725692e+001dB,1.72753519860997e+002°)
2.00909281260870e+000	(-3.19207796267612e+001dB,1.72736751222234e+002°)
2.01372424986236e+000	(-3.18807633190821e+001dB,1.72719943124711e+002°)
2.01836636368153e+000	(-3.18407469493679e+001dB,1.72703095472786e+002°)
2.02301917867824e+000	(-3.18007305174550e+001dB,1.72686208170561e+002°)
2.02768271952125e+000	(-3.17607140231801e+001dB,1.72669281121883e+002°)
2.03235701093619e+000	(-3.17206974663803e+001dB,1.72652314230345e+002°)
2.03704207770569e+000	(-3.16806808468932e+001dB,1.72635307399281e+002°)
2.04173794466950e+000	(-3.16406641645568e+001dB,1.72618260531768e+002°)
2.04644463672464e+000	(-3.16006474192093e+001dB,1.72601173530625e+002°)
2.05116217882553e+000	(-3.15606306106898e+001dB,1.72584046298412e+002°)
2.05589059598411e+000	(-3.15206137388373e+001dB,1.72566878737429e+002°)
2.06062991326997e+000	(-3.14805968034918e+001dB,1.72549670749713e+002°)
2.06538015581050e+000	(-3.14405798044934e+001dB,1.72532422237042e+002°)
2.07014134879101e+000	(-3.14005627416829e+001dB,1.72515133100931e+002°)
2.07491351745488e+000	(-3.13605456149016e+001dB,1.72497803242630e+002°)
2.07969668710366e+000	(-3.13205284239911e+001dB,1.72480432563126e+002°)
2.08449088309726e+000	(-3.12805111687940e+001dB,1.72463020963141e+002°)
2.08929613085401e+000	(-3.12404938491530e+001dB,1.72445568343130e+002°)
2.09411245585086e+000	(-3.12004764649115e+001dB,1.72428074603282e+002°)
2.09893988362349e+000	(-3.11604590159136e+001dB,1.72410539643518e+002°)
2.10377843976644e+000	(-3.11204415020040e+001dB,1.72392963363490e+002°)
2.10862814993326e+000	(-3.10804239230278e+001dB,1.72375345662582e+002°)
2.11348903983661e+000	(-3.10404062788310e+001dB,1.72357686439907e+002°)
2.11836113524847e+000	(-3.10003885692600e+001dB,1.72339985594306e+002°)
2.12324446200018e+000	(-3.09603707941620e+001dB,1.72322243024348e+002°)
2.12813904598268e+000	(-3.09203529533849e+001dB,1.72304458628331e+002°)
2.13304491314654e+000	(-3.08803350467772e+001dB,1.72286632304277e+002°)
2.13796208950220e+000	(-3.08403170741881e+001dB,1.72268763949934e+002°)
2.14289060112002e+000	(-3.08002990354676e+001dB,1.72250853462775e+002°)
2.14783047413050e+000	(-3.07602809304665e+001dB,1.72232900739996e+002°)
2.15278173472434e+000	(-3.07202627590361e+001dB,1.72214905678515e+002°)
2.15774440915263e+000	(-3.06802445210287e+001dB,1.72196868174972e+002°)
2.16271852372698e+000	(-3.06402262162973e+001dB,1.72178788125729e+002°)
2.16770410481966e+000	(-3.06002078446958e+001dB,1.72160665426866e+002°)
2.17270117886371e+000	(-3.05601894060788e+001dB,1.72142499974183e+002°)
2.17770977235312e+000	(-3.05201709003019e+001dB,1.72124291663198e+002°)
2.18272991184296e+000	(-3.04801523272213e+001dB,1.72106040389145e+002°)
2.18776162394952e+000	(-3.04401336866944e+001dB,1.72087746046976e+002°)
2.19280493535041e+000	(-3.04001149785793e+001dB,1.72069408531358e+002°)
2.19785987278479e+000	(-3.03600962027349e+001dB,1.72051027736669e+002°)
2.20292646305342e+000	(-3.03200773590214e+001dB,1.72032603557005e+002°)
2.20800473301886e+000	(-3.02800584472997e+001dB,1.72014135886172e+002°)
2.21309470960560e+000	(-3.02400394674316e+001dB,1.71995624617686e+002°)
2.21819641980018e+000	(-3.02000204192801e+001dB,1.71977069644777e+002°)
2.22330989065136e+000	(-3.01600013027091e+001dB,1.71958470860383e+002°)
2.22843514927026e+000	(-3.01199821175836e+001dB,1.71939828157149e+002°)
