Freq.	V(rl_out)	V(rlc_out)
1.61064563517825e+000	(-2.54607468197947e+001dB,8.38666293544422e+001°)	(-4.53177008482927e+001dB,1.71092687599245e+002°)
1.61435855682647e+000	(-2.54409748569385e+001dB,8.38526472412598e+001°)	(-4.52777508236267e+001dB,1.71072088026134e+002°)
1.61808003764305e+000	(-2.54212039345916e+001dB,8.38386335216451e+001°)	(-4.52378010509582e+001dB,1.71051440064407e+002°)
1.62181009735891e+000	(-2.54014340574464e+001dB,8.38245881280406e+001°)	(-4.51978515316470e+001dB,1.71030743597435e+002°)
1.62554875575047e+000	(-2.53816652302163e+001dB,8.38105109927666e+001°)	(-4.51579022670609e+001dB,1.71009998508284e+002°)
1.62929603263970e+000	(-2.53618974576351e+001dB,8.37964020480212e+001°)	(-4.51179532585759e+001dB,1.70989204679714e+002°)
1.63305194789432e+000	(-2.53421307444575e+001dB,8.37822612258798e+001°)	(-4.50780045075763e+001dB,1.70968361994175e+002°)
1.63681652142779e+000	(-2.53223650954594e+001dB,8.37680884582957e+001°)	(-4.50380560154544e+001dB,1.70947470333814e+002°)
1.64058977319952e+000	(-2.53026005154372e+001dB,8.37538836770995e+001°)	(-4.49981077836111e+001dB,1.70926529580465e+002°)
1.64437172321491e+000	(-2.52828370092089e+001dB,8.37396468139993e+001°)	(-4.49581598134555e+001dB,1.70905539615654e+002°)
1.64816239152549e+000	(-2.52630745816134e+001dB,8.37253778005807e+001°)	(-4.49182121064051e+001dB,1.70884500320598e+002°)
1.65196179822900e+000	(-2.52433132375109e+001dB,8.37110765683067e+001°)	(-4.48782646638859e+001dB,1.70863411576199e+002°)
1.65576996346951e+000	(-2.52235529817829e+001dB,8.36967430485175e+001°)	(-4.48383174873324e+001dB,1.70842273263048e+002°)
1.65958690743754e+000	(-2.52037938193326e+001dB,8.36823771724306e+001°)	(-4.47983705781877e+001dB,1.70821085261423e+002°)
1.66341265037015e+000	(-2.51840357550844e+001dB,8.36679788711407e+001°)	(-4.47584239379037e+001dB,1.70799847451287e+002°)
1.66724721255104e+000	(-2.51642787939845e+001dB,8.36535480756200e+001°)	(-4.47184775679406e+001dB,1.70778559712287e+002°)
1.67109061431069e+000	(-2.51445229410010e+001dB,8.36390847167173e+001°)	(-4.46785314697678e+001dB,1.70757221923754e+002°)
1.67494287602642e+000	(-2.51247682011233e+001dB,8.36245887251591e+001°)	(-4.46385856448633e+001dB,1.70735833964701e+002°)
1.67880401812254e+000	(-2.51050145793632e+001dB,8.36100600315486e+001°)	(-4.45986400947140e+001dB,1.70714395713824e+002°)
1.68267406107045e+000	(-2.50852620807542e+001dB,8.35954985663662e+001°)	(-4.45586948208158e+001dB,1.70692907049498e+002°)
1.68655302538872e+000	(-2.50655107103520e+001dB,8.35809042599693e+001°)	(-4.45187498246733e+001dB,1.70671367849779e+002°)
1.69044093164324e+000	(-2.50457604732344e+001dB,8.35662770425923e+001°)	(-4.44788051078007e+001dB,1.70649777992400e+002°)
1.69433780044731e+000	(-2.50260113745015e+001dB,8.35516168443466e+001°)	(-4.44388606717208e+001dB,1.70628137354772e+002°)
1.69824365246172e+000	(-2.50062634192757e+001dB,8.35369235952203e+001°)	(-4.43989165179659e+001dB,1.70606445813985e+002°)
1.70215850839493e+000	(-2.49865166127019e+001dB,8.35221972250786e+001°)	(-4.43589726480774e+001dB,1.70584703246800e+002°)
1.70608238900310e+000	(-2.49667709599476e+001dB,8.35074376636636e+001°)	(-4.43190290636061e+001dB,1.70562909529658e+002°)
1.71001531509027e+000	(-2.49470264662027e+001dB,8.34926448405941e+001°)	(-4.42790857661120e+001dB,1.70541064538669e+002°)
1.71395730750840e+000	(-2.49272831366801e+001dB,8.34778186853658e+001°)	(-4.42391427571647e+001dB,1.70519168149619e+002°)
1.71790838715757e+000	(-2.49075409766154e+001dB,8.34629591273512e+001°)	(-4.41992000383433e+001dB,1.70497220237962e+002°)
1.72186857498599e+000	(-2.48877999912670e+001dB,8.34480660957997e+001°)	(-4.41592576112363e+001dB,1.70475220678827e+002°)
1.72583789199018e+000	(-2.48680601859164e+001dB,8.34331395198371e+001°)	(-4.41193154774419e+001dB,1.70453169347008e+002°)
1.72981635921508e+000	(-2.48483215658683e+001dB,8.34181793284665e+001°)	(-4.40793736385681e+001dB,1.70431066116971e+002°)
1.73380399775412e+000	(-2.48285841364505e+001dB,8.34031854505672e+001°)	(-4.40394320962326e+001dB,1.70408910862848e+002°)
1.73780082874935e+000	(-2.48088479030141e+001dB,8.33881578148955e+001°)	(-4.39994908520627e+001dB,1.70386703458437e+002°)
1.74180687339159e+000	(-2.47891128709336e+001dB,8.33730963500844e+001°)	(-4.39595499076960e+001dB,1.70364443777201e+002°)
1.74582215292048e+000	(-2.47693790456069e+001dB,8.33580009846437e+001°)	(-4.39196092647797e+001dB,1.70342131692271e+002°)
1.74984668862464e+000	(-2.47496464324555e+001dB,8.33428716469595e+001°)	(-4.38796689249712e+001dB,1.70319767076436e+002°)
1.75388050184174e+000	(-2.47299150369248e+001dB,8.33277082652951e+001°)	(-4.38397288899380e+001dB,1.70297349802150e+002°)
1.75792361395867e+000	(-2.47101848644838e+001dB,8.33125107677901e+001°)	(-4.37997891613576e+001dB,1.70274879741529e+002°)
1.76197604641161e+000	(-2.46904559206252e+001dB,8.32972790824609e+001°)	(-4.37598497409179e+001dB,1.70252356766348e+002°)
1.76603782068614e+000	(-2.46707282108660e+001dB,8.32820131372007e+001°)	(-4.37199106303171e+001dB,1.70229780748040e+002°)
1.77010895831740e+000	(-2.46510017407470e+001dB,8.32667128597792e+001°)	(-4.36799718312636e+001dB,1.70207151557697e+002°)
1.77418948089014e+000	(-2.46312765158334e+001dB,8.32513781778429e+001°)	(-4.36400333454765e+001dB,1.70184469066070e+002°)
1.77827941003890e+000	(-2.46115525417144e+001dB,8.32360090189149e+001°)	(-4.36000951746851e+001dB,1.70161733143561e+002°)
1.78237876744807e+000	(-2.45918298240039e+001dB,8.32206053103952e+001°)	(-4.35601573206297e+001dB,1.70138943660232e+002°)
1.78648757485203e+000	(-2.45721083683399e+001dB,8.32051669795601e+001°)	(-4.35202197850608e+001dB,1.70116100485795e+002°)
1.79060585403527e+000	(-2.45523881803853e+001dB,8.31896939535631e+001°)	(-4.34802825697400e+001dB,1.70093203489616e+002°)
1.79473362683250e+000	(-2.45326692658273e+001dB,8.31741861594341e+001°)	(-4.34403456764395e+001dB,1.70070252540711e+002°)
1.79887091512876e+000	(-2.45129516303783e+001dB,8.31586435240799e+001°)	(-4.34004091069424e+001dB,1.70047247507750e+002°)
1.80301774085955e+000	(-2.44932352797752e+001dB,8.31430659742839e+001°)	(-4.33604728630429e+001dB,1.70024188259048e+002°)
1.80717412601090e+000	(-2.44735202197800e+001dB,8.31274534367063e+001°)	(-4.33205369465461e+001dB,1.70001074662571e+002°)
1.81134009261958e+000	(-2.44538064561798e+001dB,8.31118058378844e+001°)	(-4.32806013592681e+001dB,1.69977906585931e+002°)
1.81551566277311e+000	(-2.44340939947869e+001dB,8.30961231042318e+001°)	(-4.32406661030365e+001dB,1.69954683896385e+002°)
1.81970085860996e+000	(-2.44143828414387e+001dB,8.30804051620394e+001°)	(-4.32007311796899e+001dB,1.69931406460837e+002°)
1.82389570231961e+000	(-2.43946730019983e+001dB,8.30646519374746e+001°)	(-4.31607965910784e+001dB,1.69908074145833e+002°)
1.82810021614272e+000	(-2.43749644823538e+001dB,8.30488633565821e+001°)	(-4.31208623390632e+001dB,1.69884686817563e+002°)
1.83231442237119e+000	(-2.43552572884194e+001dB,8.30330393452830e+001°)	(-4.30809284255175e+001dB,1.69861244341856e+002°)
1.83653834334832e+000	(-2.43355514261346e+001dB,8.30171798293759e+001°)	(-4.30409948523257e+001dB,1.69837746584183e+002°)
1.84077200146893e+000	(-2.43158469014649e+001dB,8.30012847345360e+001°)	(-4.30010616213840e+001dB,1.69814193409655e+002°)
1.84501541917945e+000	(-2.42961437204017e+001dB,8.29853539863156e+001°)	(-4.29611287346002e+001dB,1.69790584683019e+002°)
1.84926861897805e+000	(-2.42764418889622e+001dB,8.29693875101442e+001°)	(-4.29211961938941e+001dB,1.69766920268660e+002°)
1.85353162341479e+000	(-2.42567414131899e+001dB,8.29533852313283e+001°)	(-4.28812640011973e+001dB,1.69743200030599e+002°)
1.85780445509167e+000	(-2.42370422991544e+001dB,8.29373470750514e+001°)	(-4.28413321584534e+001dB,1.69719423832491e+002°)
1.86208713666284e+000	(-2.42173445529518e+001dB,8.29212729663746e+001°)	(-4.28014006676182e+001dB,1.69695591537623e+002°)
1.86637969083464e+000	(-2.41976481807044e+001dB,8.29051628302357e+001°)	(-4.27614695306592e+001dB,1.69671703008916e+002°)
1.87068214036577e+000	(-2.41779531885611e+001dB,8.28890165914502e+001°)	(-4.27215387495568e+001dB,1.69647758108923e+002°)
1.87499450806739e+000	(-2.41582595826975e+001dB,8.28728341747107e+001°)	(-4.26816083263032e+001dB,1.69623756699823e+002°)
1.87931681680324e+000	(-2.41385673693159e+001dB,8.28566155045874e+001°)	(-4.26416782629031e+001dB,1.69599698643428e+002°)
1.88364908948977e+000	(-2.41188765546455e+001dB,8.28403605055276e+001°)	(-4.26017485613740e+001dB,1.69575583801175e+002°)
1.88799134909627e+000	(-2.40991871449423e+001dB,8.28240691018564e+001°)	(-4.25618192237456e+001dB,1.69551412034128e+002°)
1.89234361864495e+000	(-2.40794991464896e+001dB,8.28077412177764e+001°)	(-4.25218902520605e+001dB,1.69527183202975e+002°)
1.89670592121112e+000	(-2.40598125655977e+001dB,8.27913767773676e+001°)	(-4.24819616483739e+001dB,1.69502897168029e+002°)
1.90107827992327e+000	(-2.40401274086043e+001dB,8.27749757045881e+001°)	(-4.24420334147539e+001dB,1.69478553789226e+002°)
1.90546071796322e+000	(-2.40204436818744e+001dB,8.27585379232732e+001°)	(-4.24021055532817e+001dB,1.69454152926122e+002°)
1.90985325856621e+000	(-2.40007613918006e+001dB,8.27420633571366e+001°)	(-4.23621780660512e+001dB,1.69429694437894e+002°)
1.91425592502106e+000	(-2.39810805448030e+001dB,8.27255519297694e+001°)	(-4.23222509551698e+001dB,1.69405178183340e+002°)
1.91866874067026e+000	(-2.39614011473295e+001dB,8.27090035646409e+001°)	(-4.22823242227578e+001dB,1.69380604020871e+002°)
1.92309172891013e+000	(-2.39417232058560e+001dB,8.26924181850985e+001°)	(-4.22423978709489e+001dB,1.69355971808520e+002°)
1.92752491319091e+000	(-2.39220467268860e+001dB,8.26757957143675e+001°)	(-4.22024719018902e+001dB,1.69331281403931e+002°)
1.93196831701690e+000	(-2.39023717169513e+001dB,8.26591360755515e+001°)	(-4.21625463177425e+001dB,1.69306532664365e+002°)
1.93642196394658e+000	(-2.38826981826118e+001dB,8.26424391916324e+001°)	(-4.21226211206797e+001dB,1.69281725446695e+002°)
1.94088587759275e+000	(-2.38630261304558e+001dB,8.26257049854705e+001°)	(-4.20826963128899e+001dB,1.69256859607404e+002°)
1.94536008162263e+000	(-2.38433555670998e+001dB,8.26089333798045e+001°)	(-4.20427718965745e+001dB,1.69231935002587e+002°)
1.94984459975802e+000	(-2.38236864991889e+001dB,8.25921242972515e+001°)	(-4.20028478739493e+001dB,1.69206951487948e+002°)
1.95433945577537e+000	(-2.38040189333970e+001dB,8.25752776603075e+001°)	(-4.19629242472436e+001dB,1.69181908918798e+002°)
1.95884467350596e+000	(-2.37843528764264e+001dB,8.25583933913471e+001°)	(-4.19230010187011e+001dB,1.69156807150056e+002°)
1.96336027683602e+000	(-2.37646883350085e+001dB,8.25414714126236e+001°)	(-4.18830781905793e+001dB,1.69131646036245e+002°)
1.96788628970682e+000	(-2.37450253159036e+001dB,8.25245116462695e+001°)	(-4.18431557651505e+001dB,1.69106425431492e+002°)
1.97242273611482e+000	(-2.37253638259011e+001dB,8.25075140142961e+001°)	(-4.18032337447009e+001dB,1.69081145189527e+002°)
1.97696964011183e+000	(-2.37057038718196e+001dB,8.24904784385939e+001°)	(-4.17633121315313e+001dB,1.69055805163682e+002°)
1.98152702580507e+000	(-2.36860454605069e+001dB,8.24734048409327e+001°)	(-4.17233909279573e+001dB,1.69030405206887e+002°)
1.98609491735734e+000	(-2.36663885988404e+001dB,8.24562931429617e+001°)	(-4.16834701363088e+001dB,1.69004945171674e+002°)
1.99067333898716e+000	(-2.36467332937270e+001dB,8.24391432662093e+001°)	(-4.16435497589309e+001dB,1.68979424910171e+002°)
1.99526231496885e+000	(-2.36270795521031e+001dB,8.24219551320837e+001°)	(-4.16036297981832e+001dB,1.68953844274100e+002°)
1.99986186963271e+000	(-2.36074273809352e+001dB,8.24047286618729e+001°)	(-4.15637102564405e+001dB,1.68928203114782e+002°)
2.00447202736513e+000	(-2.35877767872194e+001dB,8.23874637767445e+001°)	(-4.15237911360927e+001dB,1.68902501283129e+002°)
2.00909281260870e+000	(-2.35681277779820e+001dB,8.23701603977461e+001°)	(-4.14838724395449e+001dB,1.68876738629645e+002°)
2.01372424986236e+000	(-2.35484803602793e+001dB,8.23528184458055e+001°)	(-4.14439541692175e+001dB,1.68850915004427e+002°)
2.01836636368153e+000	(-2.35288345411979e+001dB,8.23354378417305e+001°)	(-4.14040363275463e+001dB,1.68825030257159e+002°)
2.02301917867824e+000	(-2.35091903278548e+001dB,8.23180185062095e+001°)	(-4.13641189169826e+001dB,1.68799084237115e+002°)
2.02768271952125e+000	(-2.34895477273976e+001dB,8.23005603598112e+001°)	(-4.13242019399934e+001dB,1.68773076793155e+002°)
2.03235701093619e+000	(-2.34699067470043e+001dB,8.22830633229848e+001°)	(-4.12842853990615e+001dB,1.68747007773725e+002°)
2.03704207770569e+000	(-2.34502673938837e+001dB,8.22655273160605e+001°)	(-4.12443692966855e+001dB,1.68720877026856e+002°)
2.04173794466950e+000	(-2.34306296752756e+001dB,8.22479522592493e+001°)	(-4.12044536353801e+001dB,1.68694684400160e+002°)
2.04644463672464e+000	(-2.34109935984505e+001dB,8.22303380726432e+001°)	(-4.11645384176759e+001dB,1.68668429740831e+002°)
2.05116217882553e+000	(-2.33913591707102e+001dB,8.22126846762154e+001°)	(-4.11246236461199e+001dB,1.68642112895644e+002°)
2.05589059598411e+000	(-2.33717263993877e+001dB,8.21949919898204e+001°)	(-4.10847093232752e+001dB,1.68615733710952e+002°)
2.06062991326997e+000	(-2.33520952918473e+001dB,8.21772599331944e+001°)	(-4.10447954517217e+001dB,1.68589292032686e+002°)
2.06538015581050e+000	(-2.33324658554847e+001dB,8.21594884259550e+001°)	(-4.10048820340555e+001dB,1.68562787706351e+002°)
2.07014134879101e+000	(-2.33128380977272e+001dB,8.21416773876019e+001°)	(-4.09649690728896e+001dB,1.68536220577029e+002°)
2.07491351745488e+000	(-2.32932120260340e+001dB,8.21238267375164e+001°)	(-4.09250565708538e+001dB,1.68509590489373e+002°)
2.07969668710366e+000	(-2.32735876478959e+001dB,8.21059363949623e+001°)	(-4.08851445305947e+001dB,1.68482897287610e+002°)
2.08449088309726e+000	(-2.32539649708357e+001dB,8.20880062790856e+001°)	(-4.08452329547760e+001dB,1.68456140815535e+002°)
2.08929613085401e+000	(-2.32343440024084e+001dB,8.20700363089147e+001°)	(-4.08053218460787e+001dB,1.68429320916513e+002°)
2.09411245585086e+000	(-2.32147247502010e+001dB,8.20520264033609e+001°)	(-4.07654112072008e+001dB,1.68402437433476e+002°)
2.09893988362349e+000	(-2.31951072218331e+001dB,8.20339764812181e+001°)	(-4.07255010408581e+001dB,1.68375490208924e+002°)
2.10377843976644e+000	(-2.31754914249564e+001dB,8.20158864611634e+001°)	(-4.06855913497835e+001dB,1.68348479084919e+002°)
2.10862814993326e+000	(-2.31558773672555e+001dB,8.19977562617571e+001°)	(-4.06456821367279e+001dB,1.68321403903087e+002°)
2.11348903983661e+000	(-2.31362650564476e+001dB,8.19795858014429e+001°)	(-4.06057734044599e+001dB,1.68294264504616e+002°)
2.11836113524847e+000	(-2.31166545002826e+001dB,8.19613749985479e+001°)	(-4.05658651557661e+001dB,1.68267060730255e+002°)
2.12324446200018e+000	(-2.30970457065435e+001dB,8.19431237712834e+001°)	(-4.05259573934509e+001dB,1.68239792420311e+002°)
2.12813904598268e+000	(-2.30774386830464e+001dB,8.19248320377444e+001°)	(-4.04860501203372e+001dB,1.68212459414647e+002°)
2.13304491314654e+000	(-2.30578334376406e+001dB,8.19064997159102e+001°)	(-4.04461433392660e+001dB,1.68185061552685e+002°)
2.13796208950220e+000	(-2.30382299782086e+001dB,8.18881267236445e+001°)	(-4.04062370530967e+001dB,1.68157598673398e+002°)
2.14289060112002e+000	(-2.30186283126666e+001dB,8.18697129786955e+001°)	(-4.03663312647077e+001dB,1.68130070615315e+002°)
2.14783047413050e+000	(-2.29990284489641e+001dB,8.18512583986965e+001°)	(-4.03264259769955e+001dB,1.68102477216515e+002°)
2.15278173472434e+000	(-2.29794303950847e+001dB,8.18327629011656e+001°)	(-4.02865211928760e+001dB,1.68074818314627e+002°)
2.15774440915263e+000	(-2.29598341590455e+001dB,8.18142264035062e+001°)	(-4.02466169152837e+001dB,1.68047093746828e+002°)
2.16271852372698e+000	(-2.29402397488979e+001dB,8.17956488230073e+001°)	(-4.02067131471724e+001dB,1.68019303349843e+002°)
2.16770410481966e+000	(-2.29206471727271e+001dB,8.17770300768434e+001°)	(-4.01668098915152e+001dB,1.67991446959942e+002°)
2.17270117886371e+000	(-2.29010564386528e+001dB,8.17583700820753e+001°)	(-4.01269071513045e+001dB,1.67963524412939e+002°)
2.17770977235312e+000	(-2.28814675548290e+001dB,8.17396687556496e+001°)	(-4.00870049295524e+001dB,1.67935535544191e+002°)
2.18272991184296e+000	(-2.28618805294442e+001dB,8.17209260143994e+001°)	(-4.00471032292905e+001dB,1.67907480188593e+002°)
2.18776162394952e+000	(-2.28422953707215e+001dB,8.17021417750447e+001°)	(-4.00072020535703e+001dB,1.67879358180584e+002°)
2.19280493535041e+000	(-2.28227120869188e+001dB,8.16833159541920e+001°)	(-3.99673014054634e+001dB,1.67851169354138e+002°)
2.19785987278479e+000	(-2.28031306863289e+001dB,8.16644484683353e+001°)	(-3.99274012880613e+001dB,1.67822913542765e+002°)
2.20292646305342e+000	(-2.27835511772798e+001dB,8.16455392338557e+001°)	(-3.98875017044760e+001dB,1.67794590579511e+002°)
2.20800473301886e+000	(-2.27639735681344e+001dB,8.16265881670222e+001°)	(-3.98476026578397e+001dB,1.67766200296955e+002°)
2.21309470960560e+000	(-2.27443978672911e+001dB,8.16075951839915e+001°)	(-3.98077041513053e+001dB,1.67737742527207e+002°)
2.21819641980018e+000	(-2.27248240831836e+001dB,8.15885602008086e+001°)	(-3.97678061880465e+001dB,1.67709217101907e+002°)
2.22330989065136e+000	(-2.27052522242813e+001dB,8.15694831334068e+001°)	(-3.97279087712576e+001dB,1.67680623852224e+002°)
2.22843514927026e+000	(-2.26856822990893e+001dB,8.15503638976083e+001°)	(-3.96880119041541e+001dB,1.67651962608855e+002°)
2.23357222283049e+000	(-2.26661143161484e+001dB,8.15312024091239e+001°)	(-3.96481155899728e+001dB,1.67623233202020e+002°)
2.23872113856830e+000	(-2.26465482840355e+001dB,8.15119985835542e+001°)	(-3.96082198319716e+001dB,1.67594435461464e+002°)
2.24388192378273e+000	(-2.26269842113637e+001dB,8.14927523363889e+001°)	(-3.95683246334299e+001dB,1.67565569216454e+002°)
2.24905460583574e+000	(-2.26074221067821e+001dB,8.14734635830075e+001°)	(-3.95284299976488e+001dB,1.67536634295778e+002°)
2.25423921215239e+000	(-2.25878619789765e+001dB,8.14541322386800e+001°)	(-3.94885359279514e+001dB,1.67507630527742e+002°)
2.25943577022094e+000	(-2.25683038366689e+001dB,8.14347582185663e+001°)	(-3.94486424276825e+001dB,1.67478557740170e+002°)
2.26464430759302e+000	(-2.25487476886182e+001dB,8.14153414377174e+001°)	(-3.94087495002090e+001dB,1.67449415760401e+002°)
2.26986485188378e+000	(-2.25291935436199e+001dB,8.13958818110750e+001°)	(-3.93688571489203e+001dB,1.67420204415288e+002°)
2.27509743077203e+000	(-2.25096414105068e+001dB,8.13763792534722e+001°)	(-3.93289653772282e+001dB,1.67390923531198e+002°)
2.28034207200038e+000	(-2.24900912981482e+001dB,8.13568336796338e+001°)	(-3.92890741885669e+001dB,1.67361572934007e+002°)
2.28559880337539e+000	(-2.24705432154513e+001dB,8.13372450041763e+001°)	(-3.92491835863936e+001dB,1.67332152449102e+002°)
2.29086765276773e+000	(-2.24509971713600e+001dB,8.13176131416087e+001°)	(-3.92092935741885e+001dB,1.67302661901374e+002°)
2.29614864811232e+000	(-2.24314531748561e+001dB,8.12979380063322e+001°)	(-3.91694041554548e+001dB,1.67273101115224e+002°)
2.30144181740847e+000	(-2.24119112349589e+001dB,8.12782195126413e+001°)	(-3.91295153337188e+001dB,1.67243469914555e+002°)
